parameter	O2_pct	n_complete	spearman_rho	parameter_group	parameter_order	parameter_plot_label	parameter_display_label	display_order	importance_rank	peak_direction	peak_direction_order	within_direction_rank	max_abs_rho	rho_at_max_abs	O2_at_max_abs
p_mis_base	3.1	500	0.619217452869811	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.125	500	0.621755319021276	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.15	500	0.622442585770343	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.175	500	0.623402397609591	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.2	500	0.62434665738663	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.225	500	0.625816231264925	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.25	500	0.627403213612855	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.275	500	0.630807387229549	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.3	500	0.631814047256189	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.325	500	0.633844839379357	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.35	500	0.634458089832359	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.375	500	0.635131916527666	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.4	500	0.637035028140113	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.425	500	0.634214920859684	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.45	500	0.634878091512366	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.475	500	0.636087408349633	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.5	500	0.63748238992956	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.525	500	0.640495073980296	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.55	500	0.640423745694983	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.575	500	0.641241092964372	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.6	500	0.642012744050976	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.625	500	0.643069900279601	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.65	500	0.643481645926584	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.675	500	0.644061680246721	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.7	500	0.645059892239569	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.725	500	0.645080532322129	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.75	500	0.645457237828951	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.775	500	0.645989943959776	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.8	500	0.646760347041388	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.825	500	0.648244128976516	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.85	500	0.649674150696603	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.875	500	0.649695078780315	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.9	500	0.650187368749475	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.925	500	0.650860523442094	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.95	500	0.651609710438842	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	3.975	500	0.652151152604611	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4	500	0.652942579770319	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.025	500	0.654144120576482	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.05	500	0.654935355741423	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.075	500	0.655037980151921	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.1	500	0.655502622010488	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.125	500	0.655642686570746	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.15	500	0.655963135852543	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.175	500	0.65613411253645	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.2	500	0.655973023892096	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.225	500	0.656014688058752	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.25	500	0.656098784395138	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.275	500	0.655928959715839	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.3	500	0.65610867243469	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.325	500	0.655804927219709	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.35	500	0.655429469717879	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.375	500	0.654994107976432	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.4	500	0.654285817143269	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.425	500	0.653422677690711	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.45	500	0.652882579530318	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.475	500	0.65199063996256	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.5	500	0.651361741446966	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
p_mis_base	4.525	500	0.651058860235441	Division and genome change	2	p_mis_base | Baseline missegregation probability	Baseline per-chromosome missegregation probability (p_mis_base)	1	2	Positive peak rho	1	1	0.65613411253645	0.65613411253645	4.175
