N	replicate	seed	O2_pct	output	parameter	group	S1	ST	output_variance
257	2	20260924	4.300	dominant_mean_ploidy	mu_hp	death	0.02116887267	0.4948071405	0.4000303287
257	2	20260924	4.300	dominant_mean_ploidy	gamma_mu	death	0.003058501789	0.04957735127	0.4000303287
257	2	20260924	4.300	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01668472425	0.175393139	0.4000303287
257	2	20260924	4.300	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02275930929	0.5804268802	0.4000303287
257	2	20260924	4.300	dominant_growth_rate	lam_max	growth	0.2131291933	0.6053675198	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	p_mis_base	missegregation	0.1778050649	0.4305461925	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	p_misseg	missegregation	0.005875349813	0.03103338713	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	k_o_mis	missegregation	0.000485327427	0.005911241779	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	buffer_smax	buffering	0.0006071261481	0.00934552056	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	buffer_beta	buffering	0.0001372116489	0.001493197799	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	buffer_n_exp	buffering	3.595393895e-05	0.001784435214	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	p_wgd	genome_doubling	1.406555606e-05	0.0004542137817	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	alpha_o2	growth	7.110811116e-05	0.009690856065	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	gamma_growth	growth	9.622524242e-05	0.001273573271	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	mu_hp	death	0.001475221336	0.005378513673	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	gamma_mu	death	0.0001766140949	0.001095153529	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.01943070106	0.06014085615	0.005848082987
257	2	20260924	4.300	dominant_growth_rate	n_O	shared_oxygen_stress	0.02332961928	0.06855943353	0.005848082987
257	2	20260924	4.325	dominant_mean_ploidy	lam_max	growth	0.06184599432	0.7407713313	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	p_mis_base	missegregation	0.0654489276	0.8780237484	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	p_misseg	missegregation	0.01972499992	0.4326932726	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	k_o_mis	missegregation	0.005864504986	0.1333623055	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	buffer_smax	buffering	0.09355369321	0.8539906696	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	buffer_beta	buffering	0.04299416455	0.1685151986	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	buffer_n_exp	buffering	0.04884773802	0.6463735268	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	p_wgd	genome_doubling	0.007830603569	0.05967373047	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	alpha_o2	growth	0.01828862557	0.6289697085	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	gamma_growth	growth	1.208192397e-05	0.005416684511	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	mu_hp	death	0.02117677308	0.4949349997	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	gamma_mu	death	0.003002547954	0.0489193106	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01668444829	0.1750663043	0.4017712571
257	2	20260924	4.325	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02280670713	0.57959244	0.4017712571
257	2	20260924	4.325	dominant_growth_rate	lam_max	growth	0.2137721045	0.6057845645	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	p_mis_base	missegregation	0.1779697236	0.4306464569	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	p_misseg	missegregation	0.005741495984	0.03016083425	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	k_o_mis	missegregation	0.0004810701301	0.005899838169	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	buffer_smax	buffering	0.0006112901693	0.009374736029	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	buffer_beta	buffering	0.0001371852402	0.001491624425	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	buffer_n_exp	buffering	3.59086212e-05	0.001778792843	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	p_wgd	genome_doubling	1.406950307e-05	0.0004539014161	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	alpha_o2	growth	7.197216391e-05	0.009719542623	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	gamma_growth	growth	9.543800808e-05	0.001269361349	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	mu_hp	death	0.0014399779	0.005286964586	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	gamma_mu	death	0.0001758561683	0.001091951088	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.01913209195	0.05943485945	0.005846625136
257	2	20260924	4.325	dominant_growth_rate	n_O	shared_oxygen_stress	0.02340275439	0.06900752329	0.005846625136
257	2	20260924	4.350	dominant_mean_ploidy	lam_max	growth	0.06170474024	0.7398513162	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	p_mis_base	missegregation	0.0654123358	0.8780116247	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	p_misseg	missegregation	0.01982781285	0.4331131306	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	k_o_mis	missegregation	0.005862646154	0.1324184998	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	buffer_smax	buffering	0.09363535871	0.853972713	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	buffer_beta	buffering	0.04273558571	0.1672378217	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	buffer_n_exp	buffering	0.0488610844	0.6457240378	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	p_wgd	genome_doubling	0.007821459204	0.05948860117	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	alpha_o2	growth	0.01947449336	0.7240838502	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	gamma_growth	growth	1.209359421e-05	0.005439422148	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	mu_hp	death	0.02121533654	0.4954452468	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	gamma_mu	death	0.002948231201	0.04827647645	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01661260289	0.1746299695	0.4024318222
257	2	20260924	4.350	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02290818302	0.5789244218	0.4024318222
257	2	20260924	4.350	dominant_growth_rate	lam_max	growth	0.2144067009	0.6061964302	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	p_mis_base	missegregation	0.1781278833	0.4307356685	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	p_misseg	missegregation	0.00561140069	0.02931733637	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	k_o_mis	missegregation	0.0004768198902	0.005887507123	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	buffer_smax	buffering	0.0006153809542	0.00940359187	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	buffer_beta	buffering	0.0001371610544	0.001490119858	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	buffer_n_exp	buffering	3.586313502e-05	0.001773164476	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	p_wgd	genome_doubling	1.407401319e-05	0.0004536107188	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	alpha_o2	growth	7.271147346e-05	0.009743449682	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	gamma_growth	growth	9.463820013e-05	0.001265556064	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	mu_hp	death	0.001405628537	0.005199059906	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	gamma_mu	death	0.0001751057407	0.001088833587	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.0188422031	0.05875105971	0.005845215128
257	2	20260924	4.350	dominant_growth_rate	n_O	shared_oxygen_stress	0.02347377586	0.06945086395	0.005845215128
257	2	20260924	4.375	dominant_mean_ploidy	lam_max	growth	0.0615693267	0.7392711523	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	p_mis_base	missegregation	0.0653743238	0.8779993529	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	p_misseg	missegregation	0.01986725106	0.4331720509	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	k_o_mis	missegregation	0.005859965707	0.1314914168	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	buffer_smax	buffering	0.0937171541	0.8539541073	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	buffer_beta	buffering	0.04248119409	0.1659814582	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	buffer_n_exp	buffering	0.04887342092	0.6450688513	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	p_wgd	genome_doubling	0.007812607719	0.05930742371	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	alpha_o2	growth	0.02069486987	0.7172903745	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	gamma_growth	growth	1.211422481e-05	0.005461349111	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	mu_hp	death	0.02126125006	0.4961892378	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	gamma_mu	death	0.002895514727	0.04764838634	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01661352505	0.1748931191	0.4072634612
257	2	20260924	4.375	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02299614337	0.5776639346	0.4072634612
257	2	20260924	4.375	dominant_growth_rate	lam_max	growth	0.2150333555	0.6066034221	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	p_mis_base	missegregation	0.1782798015	0.4308145157	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	p_misseg	missegregation	0.005484953944	0.02850215346	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	k_o_mis	missegregation	0.0004725760561	0.005874254274	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	buffer_smax	buffering	0.0006193994162	0.009432097471	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	buffer_beta	buffering	0.0001371389735	0.001488681158	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	buffer_n_exp	buffering	3.581751948e-05	0.001767554086	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	p_wgd	genome_doubling	1.407905768e-05	0.0004533406941	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	alpha_o2	growth	7.345756859e-05	0.009759706735	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	gamma_growth	growth	9.382803553e-05	0.001262179347	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	mu_hp	death	0.001372156743	0.00511471525	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	gamma_mu	death	0.0001743625224	0.001085798061	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.01856013455	0.05808655993	0.005843803205
257	2	20260924	4.375	dominant_growth_rate	n_O	shared_oxygen_stress	0.02354267324	0.0698892973	0.005843803205
257	2	20260924	4.400	dominant_mean_ploidy	lam_max	growth	0.06154985505	0.7396662262	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	p_mis_base	missegregation	0.0653349185	0.8779868824	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	p_misseg	missegregation	0.01996955219	0.4336189833	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	k_o_mis	missegregation	0.0058565	0.1305807017	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	buffer_smax	buffering	0.09379906295	0.853934809	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	buffer_beta	buffering	0.04223089351	0.1647457024	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	buffer_n_exp	buffering	0.04888475146	0.6444080531	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	p_wgd	genome_doubling	0.007804005013	0.05912992721	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	alpha_o2	growth	0.02063717769	0.7172752064	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	gamma_growth	growth	1.214262836e-05	0.005482452019	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	mu_hp	death	0.02126891622	0.4963323875	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	gamma_mu	death	0.002844361602	0.04703492741	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01652677613	0.1744383973	0.4093441984
257	2	20260924	4.400	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02318722163	0.5758841542	0.4093441984
257	2	20260924	4.400	dominant_growth_rate	lam_max	growth	0.215651839	0.6070054316	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	p_mis_base	missegregation	0.1784257295	0.4308836578	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	p_misseg	missegregation	0.005362068907	0.02771460103	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	k_o_mis	missegregation	0.0004683380879	0.005860086792	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	buffer_smax	buffering	0.0006233464948	0.00946026172	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	buffer_beta	buffering	0.0001371188862	0.001487305512	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	buffer_n_exp	buffering	3.577181229e-05	0.001761965427	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	p_wgd	genome_doubling	1.408460846e-05	0.0004530903763	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	alpha_o2	growth	7.479881707e-05	0.009764268381	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	gamma_growth	growth	9.300961536e-05	0.001259250313	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	mu_hp	death	0.001339539385	0.005033839528	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	gamma_mu	death	0.0001736262379	0.001082841601	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.01828594084	0.05744206257	0.005842272765
257	2	20260924	4.400	dominant_growth_rate	n_O	shared_oxygen_stress	0.02360930465	0.07032258382	0.005842272765
257	2	20260924	4.425	dominant_mean_ploidy	lam_max	growth	0.06141648025	0.7391020679	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	p_mis_base	missegregation	0.06529417916	0.8779742362	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	p_misseg	missegregation	0.02007141102	0.434081101	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	k_o_mis	missegregation	0.005852282371	0.1296860184	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	buffer_smax	buffering	0.09388107038	0.8539147757	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	buffer_beta	buffering	0.0419846204	0.1635302256	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	buffer_n_exp	buffering	0.04889508795	0.6437417352	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	p_wgd	genome_doubling	0.007795763224	0.05895667082	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	alpha_o2	growth	0.02063117589	0.716777171	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	gamma_growth	growth	1.217767282e-05	0.005502718271	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	mu_hp	death	0.02127656642	0.496481132	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	gamma_mu	death	0.002794747442	0.04643585783	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01643707322	0.1739906205	0.4111903834
257	2	20260924	4.425	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02324913677	0.5747315219	0.4111903834
257	2	20260924	4.425	dominant_growth_rate	lam_max	growth	0.2162632463	0.6074027508	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	p_mis_base	missegregation	0.1785659114	0.4309437248	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	p_misseg	missegregation	0.005242677343	0.02695404362	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	k_o_mis	missegregation	0.000464105551	0.005845013303	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	buffer_smax	buffering	0.0006272231518	0.009488093027	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	buffer_beta	buffering	0.0001371006857	0.001485990239	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	buffer_n_exp	buffering	3.57260493e-05	0.00175640204	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	p_wgd	genome_doubling	1.409063905e-05	0.0004528588521	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	alpha_o2	growth	7.628779489e-05	0.009771531752	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	gamma_growth	growth	9.218492529e-05	0.001256785361	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	mu_hp	death	0.001307756449	0.004956344676	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	gamma_mu	death	0.0001728966258	0.001079961352	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	O2_crit	shared_oxygen_stress	0.01801969705	0.05681834866	0.005840784129
257	2	20260924	4.425	dominant_growth_rate	n_O	shared_oxygen_stress	0.02367352749	0.07075036075	0.005840784129
257	2	20260924	4.450	dominant_mean_ploidy	lam_max	growth	0.06127666223	0.7381958796	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	p_mis_base	missegregation	0.06525216446	0.8779614638	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	p_misseg	missegregation	0.02011142195	0.4341799891	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	k_o_mis	missegregation	0.005847342779	0.1288070348	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	buffer_smax	buffering	0.09396316211	0.8538939653	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	buffer_beta	buffering	0.04174231162	0.1623346901	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	buffer_n_exp	buffering	0.04890443539	0.6430699869	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	p_wgd	genome_doubling	0.007787863658	0.05878768819	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	alpha_o2	growth	0.02057372611	0.7166979167	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	gamma_growth	growth	1.221829124e-05	0.005522136419	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	mu_hp	death	0.0213524724	0.4976251333	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	gamma_mu	death	0.002746668818	0.04585127924	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	O2_crit	shared_oxygen_stress	0.01642716759	0.1742297772	0.4132304131
257	2	20260924	4.450	dominant_mean_ploidy	n_O	shared_oxygen_stress	0.02340364538	0.5737606519	0.4132304131
257	2	20260924	4.450	dominant_growth_rate	lam_max	growth	0.2168659809	0.6077952853	0.005839342624
257	2	20260924	4.450	dominant_growth_rate	p_mis_base	missegregation	0.1787005847	0.4309953186	0.005839342624
257	2	20260924	4.450	dominant_growth_rate	p_misseg	missegregation	0.005126688399	0.02621977647	0.005839342624
257	2	20260924	4.450	dominant_growth_rate	k_o_mis	missegregation	0.0004598781103	0.005829043811	0.005839342624
257	2	20260924	4.450	dominant_growth_rate	buffer_smax	buffering	0.0006310303681	0.009515599343	0.005839342624
